Source,Target,Weight
EWR,BNA,1434
MQT,ORD,1435
GSP,DTW,1435
PDX,SFO,1436
DEN,STL,1438
ATW,PGD,1439
GRR,LAS,1439
MIA,STL,1439
ATW,AZA,1440
SAT,SFO,1440
KOA,SJC,1440
OAK,BLI,1441
DEN,SJC,1441
BLI,OAK,1442
CID,DEN,1442
LFT,IAH,1442
MTJ,IAH,1442
MKE,EWR,1442
STS,PHX,1443
SGF,ORD,1443
DEN,CID,1444
CUR,JFK,1445
ROC,IAD,1445
BLI,AZA,1446
EWR,BGR,1446
PWM,ORD,1446
PDX,DAL,1448
JFK,ANU,1448
PIT,IAH,1448
ORD,CHO,1448
DFW,YVR,1448
MSN,DFW,1449
BHM,ORD,1450
DEN,ICT,1450
SJC,DEN,1451
MYR,BWI,1452
ORD,CLT,1452
PHX,SAF,1452
PDX,MCI,1453
IND,SRQ,1453
PGD,AVL,1453
IAH,DTW,1453
BWI,OKC,1453
SDF,MSP,1453
CDG,BOS,1454
MIA,MEM,1454
SAL,MCO,1454
EYW,MCO,1454
MSN,SFO,1455
DTW,PHL,1455
PHL,RSW,1456
PSP,YWG,1456
MCI,BOS,1456
EWR,ROC,1456
USA,PGD,1458
ORD,FSD,1458
DRT,DFW,1458
EWR,ORD,1458
JRV,VQS,1458
PVD,PHL,1458
SFO,YVR,1458
STT,MCO,1459
MHK,ORD,1460
CLE,EWR,1460
BOS,MKE,1461
SLC,SFO,1461
SYR,ORD,1462
PHX,HMO,1462
MSP,IAH,1462
MSP,IND,1462
ORD,BHM,1463
TAS,JFK,1463
CLL,DFW,1464
CVG,SEA,1464
MIA,OSL,1464
LGA,DTW,1465
ORD,MEM,1465
MLI,ORD,1465
MAF,PHX,1466
ATL,TLH,1467
DSM,DEN,1467
CTU,LAX,1467
ORD,LNK,1467
LAX,RDM,1467
PHL,LEX,1467
PIE,SGF,1468
GGT,ATL,1468
AUS,SAN,1469
HIB,MSP,1469
SEA,SMF,1469
IAH,DTW,1469
ORD,RST,1470
MSP,OKC,1470
PIT,DTW,1470
ICT,SEA,1471
OKC,DCA,1472
FLL,LEX,1472
LAX,CSX,1472
SAN,KOA,1473
EWR,YHZ,1474
MIA,GUA,1474
BOS,MCI,1475
KOA,SAN,1475
DAL,PDX,1476
MCO,ABQ,1476
MSP,YEG,1476
PIE,RFD,1477
MEM,DCA,1477
EWR,ROC,1477
MSO,PDX,1477
SEA,GEG,1477
FAY,IAD,1477
BIL,SLC,1477
PGD,PIT,1479
MSY,EWR,1479
BWI,JAX,1480
PIT,ORD,1480
CLE,SAN,1480
SLC,AUS,1480
PHL,TYS,1481
CZM,MIA,1481
PIE,PIT,1482
DFW,AMA,1482
GSO,ORD,1482
SNA,STS,1482
BDL,MSP,1482
CVG,CLT,1482
PSC,AZA,1484
MEM,ORD,1484
RNO,PDX,1484
SLC,EKO,1484
ILM,IAD,1484
DTW,ALB,1484
TUS,SJC,1486
SJC,KOA,1487
SAN,PVR,1487
IND,YYZ,1488
BHM,ORD,1488
AUS,MSY,1489
CDG,IND,1489
RIC,ORD,1489
DFW,CLL,1490
GRR,MIA,1490
BOS,MCO,1491
YEG,SEA,1491
FSD,PHX,1491
IAD,ILM,1492
SFB,LCK,1493
PHL,ATL,1493
IAD,OKC,1494
DEN,STL,1494
MAF,DEN,1495
ORD,IAD,1495
SMX,LAS,1496
IND,CDG,1496
SAT,DEN,1496
ESC,DTW,1497
SZX,LAX,1497
OMA,DEN,1497
SAT,SLC,1497
SRQ,LGA,1497
LEX,ORD,1498
DEN,LIT,1498
LEX,FLL,1499
BTV,DCA,1499
ATL,BHM,1499
ORD,CAK,1500
DTW,CLT,1500
SFB,ATW,1501
LIT,DEN,1501
ORD,ALO,1501
ORD,MTJ,1501
CLT,DEN,1503
ORD,PVD,1503
SAN,IND,1503
RHI,MSP,1503
AZA,MSO,1504
DFW,MSO,1504
RSW,PWM,1504
MSP,RHI,1504
ATL,ROA,1504
SGF,PIE,1505
IAH,SAP,1505
EAU,ORD,1505
SEA,SNA,1505
LGA,SRQ,1505
LNK,ORD,1505
DUB,IAD,1505
EWR,MSY,1507
SBP,SEA,1508
SEA,ONT,1508
DEN,TUL,1508
SEA,CDG,1508
BWI,MYR,1509
PDX,SBA,1509
RDU,BOS,1509
ORD,GRR,1509
ATL,PHL,1510
CHO,LGA,1510
CLT,EWR,1511
ORD,SGF,1511
ATL,RST,1512
STS,SNA,1512
CLT,HTS,1512
ATL,GDL,1512
LAX,AUH,1512
DEN,GRR,1513
FLL,TPA,1513
SFO,CUN,1514
DCA,BTV,1514
BNA,YYZ,1514
DTW,GSP,1514
DEN,HSV,1514
MSP,IAD,1515
HAV,IAH,1515
PHL,FWA,1515
IAH,COS,1516
HNL,PPG,1516
RST,ATL,1516
EWR,RIC,1516
DFW,GGG,1517
DCA,VPS,1517
ORD,CVG,1517
OPO,EWR,1517
ATL,BON,1518
MSP,BNA,1518
EWR,CVG,1519
EYW,DFW,1519
DTW,PHL,1519
IAH,HAV,1519
SEA,YEG,1520
YHZ,BOS,1520
PTY,MCO,1521
DTW,MBS,1521
DFW,SWO,1521
AUS,BWI,1522
DCA,PNS,1522
ORD,BMI,1522
STS,SEA,1522
ATL,PAP,1522
AVL,PGD,1523
EKO,SLC,1523
ORD,YOW,1523
RIC,DTW,1524
DTW,LEX,1525
GCM,FLL,1525
ABQ,PDX,1526
SJC,TUS,1526
MIA,LIR,1527
BEL,FLL,1527
CMN,IAD,1529
BIL,PDX,1529
VPS,DCA,1529
BON,ATL,1529
PGD,SWF,1530
ATL,BOS,1530
STL,SFO,1530
JFK,MEL,1530
YHZ,TPA,1530
KOA,SMF,1530
OAK,LIH,1530
ANU,EWR,1530
SFB,DSM,1531
MIA,CZM,1531
IAH,LCH,1533
DTW,LGA,1533
OKC,PHX,1533
ABQ,AUS,1533
SFO,YEG,1534
CLT,ORD,1535
ATL,CTG,1535
MIA,MSP,1536
POS,FLL,1536
RIC,IAH,1537
YYZ,BNA,1538
IAH,PIT,1538
MSP,CMH,1538
ORD,MEM,1538
SLC,LAS,1538
LAS,SMX,1539
ATL,STX,1539
OAK,OGG,1539
DEN,MSO,1539
SAV,EWR,1539
DFW,MSN,1540
SAT,IAH,1541
AUS,SLC,1541
MHT,EWR,1541
AGS,CLT,1542
PBI,ORD,1542
JAX,TTN,1542
YVR,LIH,1542
PHL,ZRH,1542
OSL,LAX,1543
RDU,PBI,1543
HRL,MSP,1543
QRO,ATL,1544
DEN,FCA,1545
MTJ,EWR,1545
PHX,MFR,1545
PIE,MDT,1546
FLL,SAL,1546
ELP,PHX,1546
JFK,LOS,1546
LIH,YVR,1546
IAH,MGA,1547
DTW,AZO,1547
ORD,OKC,1547
STX,ATL,1547
LAS,SJC,1547
OKC,CLT,1547
ATL,DEN,1547
MCO,SAL,1548
EWR,ELM,1548
CVG,ORD,1549
HMO,PHX,1549
AUS,CUN,1550
SEA,PDX,1550
ATL,SBN,1550
AZA,IDA,1551
LCH,IAH,1551
ORY,SFO,1551
OKC,CLT,1552
BZN,SFO,1552
SAN,AUS,1552
SDF,CLT,1552
CHS,ORD,1552
SAT,MEX,1553
BNA,JFK,1553
ORD,LNK,1553
EWR,YQB,1554
LEX,ORD,1554
PIT,ORD,1554
LGA,TYS,1554
ORD,NRT,1554
FWA,PHL,1554
HLN,SEA,1555
PHX,GDL,1556
YVR,DFW,1556
CVG,ORD,1557
MCI,ORD,1559
MSP,STL,1560
YUL,DEN,1560
EWR,WAW,1560
EWR,GSP,1560
MTY,IAH,1560
FLL,SYR,1561
EWR,ORD,1561
MCO,PTY,1562
FLL,KIN,1562
YYZ,CLT,1563
LAX,OSL,1563
PHX,FSD,1563
ORD,GSO,1564
ORD,PIT,1564
MEM,MSP,1564
MTY,JFK,1564
ORD,CDG,1564
PDX,RNO,1565
MLM,DFW,1565
JED,IAD,1565
PHL,PHF,1566
JFK,CKG,1567
LGA,CHO,1567
ORD,GRR,1567
PIT,PIE,1568
CLT,PHF,1568
BOI,SJC,1568
SAL,LAX,1568
TUL,CLT,1569
YHZ,EWR,1569
SEA,PVR,1569
HSV,DEN,1569
SMF,YVR,1569
PGD,SDF,1570
SAT,SNA,1570
STS,SAN,1570
AZA,PSC,1571
IAD,SAT,1571
BIL,MSP,1572
MAD,LAX,1572
DFW,YYZ,1572
SBA,PDX,1572
MTY,DTW,1572
WAW,EWR,1572
LAX,CKG,1573
YQB,EWR,1573
SWO,DFW,1573
BOI,SMF,1573
IAH,OKC,1573
OMA,MIA,1573
CLT,DCA,1574
LNK,ORD,1574
MCO,ARN,1575
IAH,MTJ,1575
IND,IAD,1575
DFW,JFK,1576
MHH,ATL,1576
STX,FLL,1577
DCA,TYS,1577
AMS,SFB,1577
BNA,DCA,1578
SFO,MSN,1578
MSY,IAD,1578
AZA,SGF,1579
FLL,GYE,1579
FLL,PHX,1579
JFK,CUR,1579
BJX,ATL,1579
SDF,PGD,1580
SAP,IAH,1580
PDX,ABQ,1580
IAD,CLE,1580
IAD,YUL,1580
IAH,YYZ,1580
LAX,BDL,1580
LAS,AZA,1581
MSO,AZA,1581
DCA,STL,1581
ORD,PBI,1581
ORD,DSM,1581
DEN,ELP,1582
DTW,MHT,1582
BNA,JFK,1582
BOS,MCI,1582
BOS,RDU,1582
LAX,ZCL,1583
SLC,BIL,1583
IAH,LFT,1583
MKK,OGG,1584
SMF,BOI,1584
IAD,MSP,1585
PHX,MTJ,1585
DEN,CPR,1585
LEX,PHL,1585
FAI,SEA,1586
ROC,DTW,1587
BOS,JFK,1588
DFW,FSM,1588
MFR,DEN,1588
LGA,DSM,1588
SJC,SEA,1589
HRL,IAH,1589
CHO,IAD,1589
EVV,ORD,1589
TPA,FLL,1589
GRI,DFW,1590
AUS,IAD,1590
AZA,YEG,1590
ORD,CHO,1590
LCK,SFB,1591
PIT,PGD,1591
GRR,DEN,1591
MIA,REC,1591
SEA,FAI,1591
PHL,GSO,1592
IAH,BNA,1592
ALO,ORD,1592
ATL,IAH,1592
TTN,JAX,1592
OKC,IAD,1593
PNS,PHL,1594
SRQ,CLE,1594
ORD,ELP,1595
SLC,SAT,1595
ALB,DTW,1595
LAX,MAD,1596
IAD,IND,1596
MSN,DTW,1596
OSL,MIA,1596
RDU,ORD,1597
SEA,ICT,1597
DCA,CLT,1597
SGF,AZA,1598
NKG,LAX,1598
GGG,DFW,1599
ELM,EWR,1599
IDA,AZA,1600
MTJ,ORD,1600
YYZ,MIA,1600
RFD,PIE,1601
PHL,OKC,1601
JFK,CVG,1601
MSP,HRL,1601
CVG,JFK,1602
DSM,LGA,1602
BDL,LAX,1602
PHL,YUL,1603
SAN,OMA,1603
IAH,RIC,1603
PGD,MDT,1604
EUG,PHX,1604
PBI,DCA,1604
JFK,OAK,1604
BOS,ATL,1605
ANC,DUT,1605
ORD,EVV,1605
OGG,MKK,1606
PVD,DTW,1606
CKB,SFB,1607
DTW,CLE,1607
LGA,RIC,1607
TOL,SFB,1608
DCA,JFK,1608
DFW,JAX,1608
AZA,GTF,1609
SWF,PGD,1609
RSW,LBE,1609
SGF,IAH,1609
DCA,PBI,1609
ORD,EWR,1609
YUL,DFW,1609
TYS,LGA,1609
CLT,TUL,1610
DCA,PIT,1610
LAX,RDM,1610
PIT,IAH,1610
MBJ,IND,1610
LAS,SMF,1611
BOS,CDG,1613
PVD,EWR,1613
LGA,SYR,1613
DFW,SRQ,1614
EWR,ROC,1614
SBA,DEN,1614
EDI,SWF,1615
PHX,EUG,1615
DCA,CVG,1615
AZA,BZN,1616
PHL,PNS,1616
ITO,LAX,1616
EGE,LAX,1616
GSP,EWR,1616
SJC,BOI,1617
DEN,MEX,1617
PBI,PVD,1618
SFO,BZN,1618
DTW,SYR,1618
MIA,GNV,1620
IND,SEA,1620
MSP,YYC,1621
PHX,FAT,1621
SAT,JFK,1621
DCA,BNA,1622
LAX,HGH,1622
MTY,LAX,1622
RNO,GDL,1623
YYZ,IND,1623
SMF,DEN,1623
MIA,CAP,1623
CTU,JFK,1624
YYC,MSP,1624
SYR,LGA,1624
SAL,BOS,1624
MUC,PHL,1624
LAS,SLC,1626
GUM,ROR,1626
SMF,LAS,1627
RDM,PHX,1627
BDL,IAH,1627
FLL,AUS,1628
ORD,ABE,1628
LIR,MSP,1628
AZA,STC,1629
MKE,SEA,1629
ILM,DFW,1629
CDG,ORD,1629
PGD,SPI,1630
MSY,MCO,1630
JFK,MEX,1630
TUL,ORD,1631
IAD,ROC,1631
JFK,DFW,1632
GRR,DEN,1633
DEN,AUS,1634
RBN,EYW,1634
SEA,HLN,1635
MSP,MIA,1635
TPA,CLT,1635
EWR,YUL,1635
FLL,STX,1637
EWR,MKE,1637
DFW,TYS,1638
LIR,MIA,1638
SAT,MSP,1638
SBN,ATL,1638
FLL,GCM,1639
DTW,SYR,1640
CVG,SFO,1640
DEN,JAC,1640
MSP,CLE,1641
EWR,ANU,1642
GSO,MCO,1642
SAN,STS,1642
JAX,DFW,1642
PHX,BFL,1642
DEN,YUL,1642
LNK,DEN,1642
SAT,IAD,1643
LGA,BHM,1644
EYW,RBN,1644
MTY,DTW,1644
JFK,JAX,1644
DIK,DEN,1644
PIT,PHL,1645
SLC,SEA,1645
ATL,EWN,1645
IAH,MAN,1646
DFW,GCK,1646
SNA,SAT,1646
MSP,GTF,1646
CTG,ATL,1647
IAD,MSY,1647
EWR,CHS,1647
YYC,ORD,1647
STS,PDX,1648
PVR,SEA,1648
MCO,AUS,1648
SRQ,DFW,1648
SJU,RDU,1649
MFR,PHX,1649
GUC,DEN,1649
MDT,PIE,1650
IAD,CHO,1650
ORD,FSD,1650
PIE,IAG,1651
BHM,LGA,1651
SJC,PDX,1651
EWR,OPO,1651
DEN,GDL,1651
SAL,IAH,1653
CAK,PHL,1653
PBI,RDU,1654
ELH,MIA,1655
PDX,MSO,1655
PHL,JAX,1655
PUJ,STL,1655
OMA,SAN,1655
REC,MIA,1655
PIE,BLV,1656
SAN,MSP,1656
ATL,MHH,1656
SFB,ALB,1657
MCO,GSO,1657
GTF,MSP,1657
OKC,DEN,1657
DSM,ORD,1657
ORD,TUS,1658
STL,ORD,1658
LAX,MTY,1659
MCI,PDX,1660
BZN,AZA,1660
CZM,MSP,1661
ORD,MEM,1661
DCA,GRR,1662
EWR,YHZ,1662
MCO,MSY,1662
CLE,MSP,1662
PHL,YUL,1662
KIN,FLL,1662
IAH,MTY,1664
RST,ORD,1664
CMI,DFW,1664
NRT,ORD,1664
CLT,CHO,1665
IAH,GRR,1666
RDU,PHX,1666
ORH,PHL,1666
GSO,PHL,1667
BOI,MSP,1667
CHO,ORD,1667
MEX,MIA,1667
HNL,MKK,1668
RDU,SJU,1668
BFL,PHX,1668
YUL,PHL,1668
GTF,AZA,1669
SMF,DEN,1669
CPR,DEN,1669
ABE,ORD,1670
LGA,GRR,1670
HAV,ATL,1670
BTR,ATL,1671
MSP,BIL,1672
ATL,HAV,1672
DUB,IAD,1673
LGA,ORF,1674
LAS,SEA,1674
PVR,DTW,1674
PUJ,CLE,1674
JFK,CTU,1675
ORD,SAT,1675
POS,MIA,1675
PPG,HNL,1677
SEA,OKC,1677
AUS,MCO,1677
LAX,PPT,1677
HNL,OAK,1677
ORD,LAN,1678
CLT,BUF,1679
SLC,LAS,1679
ATL,BJX,1679
CMH,BOS,1680
RDU,IND,1680
SJD,SNA,1680
DAY,LGA,1681
FAT,PHX,1681
RIC,IAD,1681
BUR,PDX,1681
PHX,ELP,1681
MSP,DAY,1682
GDL,PHX,1682
DEN,MLI,1682
PHL,PIT,1683
DEN,RKS,1683
JAX,PHL,1683
LAS,YEG,1683
AUS,ORD,1685
GSP,MIA,1685
SEA,STS,1685
IAH,CLT,1685
MCO,PSM,1685
DEN,OKC,1686
XNA,DEN,1686
MSP,LIR,1686
ILM,PHL,1686
PGD,BLV,1687
CLT,TLH,1687
EWR,HAV,1687
SFO,SAT,1687
SFO,CVG,1687
ONT,SEA,1688
IAH,BDL,1688
DTW,BUF,1689
SAN,GEG,1689
PGD,RFD,1690
BZN,ATL,1690
RIC,JFK,1690
DEN,IND,1692
PHX,RSW,1692
YEG,LAS,1692
RAP,DEN,1692
GRR,DCA,1693
DFW,LGA,1693
YUL,IAD,1693
SFO,EUG,1693
CID,MSP,1694
GSO,LGA,1694
DEN,SBA,1694
SFO,STL,1694
DEN,DRO,1695
MSP,SAN,1695
ATL,MGM,1695
OKC,SEA,1696
DTW,GRU,1696
DEN,GCC,1697
STL,DEN,1697
SPI,PGD,1698
DEN,EUG,1698
BLV,PGD,1699
DAY,MSP,1699
GEG,SAN,1699
GNV,MIA,1699
MHH,FLL,1699
PIE,SBN,1701
MCO,YOW,1701
LAX,CTU,1701
DEN,LBB,1701
EWR,IND,1701
AZA,GRI,1702
LAS,MOT,1702
CUU,DFW,1702
MHH,MIA,1702
RSW,PHX,1703
RKS,DEN,1703
RUH,IAD,1703
IAH,SGF,1704
DEN,DIK,1704
DTW,AUS,1705
TPA,LGW,1705
PIE,DSM,1706
TPE,JFK,1706
SEA,SJC,1706
MSP,XNA,1706
TUL,DEN,1707
MSO,DFW,1708
PHX,FLL,1708
SBA,DFW,1708
PHL,CAK,1709
IAH,MLU,1709
SEA,GTF,1709
FLL,SYR,1709
GRR,ORD,1709
DCA,DTW,1709
EWR,SAT,1710
STL,ORD,1710
IND,RDU,1710
MIA,MGA,1710
LAX,BZN,1711
CKG,JFK,1711
CMH,IAH,1711
MCO,YYZ,1711
TUL,DEN,1711
DFW,YUL,1712
YYZ,DFW,1712
FCA,DEN,1712
YVR,SMF,1712
MCI,BOS,1713
ORD,ICT,1713
MEM,ORD,1713
PDX,BUR,1713
PWM,RSW,1713
MIA,YYZ,1714
ICT,MSP,1714
COS,IAH,1715
LAS,DSM,1716
MBS,DTW,1716
RIC,EWR,1716
CHO,CLT,1716
PIA,ORD,1716
STL,DCA,1716
LAX,ITO,1716
IAH,PIT,1716
BIS,DEN,1717
BNA,LGA,1717
IAH,SLC,1717
AUS,PHL,1717
TYS,DCA,1718
YEG,AZA,1718
PSC,MSP,1718
DFW,MZT,1718
JFK,GCM,1719
BIL,DFW,1719
OKC,IAH,1719
DEN,MCI,1719
BGR,EWR,1720
ORD,PIA,1720
SAT,ORD,1720
SJD,DTW,1720
ORD,CHS,1720
GRR,IAH,1721
SAN,SEA,1721
DEN,SMF,1721
SLC,AUS,1721
MSP,CID,1721
DTW,ROC,1721
FLL,SNU,1722
JFK,PIT,1722
YVR,SFO,1722
MCO,YHZ,1723
ORD,COU,1723
AUS,DEN,1727
SEA,SAN,1727
SLC,DEN,1727
ORF,MCO,1727
PHL,ILM,1727
HOU,DFW,1728
YUL,PHL,1728
IND,MSP,1728
SAL,FLL,1729
ORD,BHM,1729
STL,DEN,1729
IAD,JNB,1729
MSP,FCA,1730
MLI,DEN,1731
SYR,DTW,1732
AZA,RFD,1733
DUT,ANC,1734
DEN,PNS,1734
SFO,MRY,1734
SNA,SJD,1734
DSM,SFB,1735
FCA,MSP,1735
OAK,CDG,1735
SLC,BTM,1735
CHO,ORD,1736
MIA,MHH,1736
CLT,TTN,1736
GCN,GCN,1736
CLE,PUJ,1737
DEN,XNA,1738
SUN,SLC,1738
YYZ,IAH,1738
PHX,YUL,1739
SEA,CVG,1739
SLC,MSO,1739
BOS,SAL,1739
GEG,LAX,1739
DTW,PVR,1740
IAD,PVD,1740
DFW,GEG,1741
AVP,DTW,1742
EWR,JAX,1742
IAD,YTZ,1742
CLT,OKC,1743
ATL,BZN,1743
MLU,IAH,1745
MIA,ELH,1745
LAX,BUF,1745
TYS,MIA,1746
EWR,PWM,1746
SYD,JFK,1747
PSC,SLC,1747
CHS,PHL,1748
JFK,GUA,1748
IAD,MUC,1749
SRQ,ORD,1749
PHL,AUS,1749
MEM,MIA,1750
IAH,CMH,1750
ORD,SRQ,1751
GRR,ORD,1751
LAX,GEG,1751
JFK,TPE,1752
PHL,SAT,1752
MCO,SDQ,1753
JFK,YUL,1753
ELP,ORD,1753
TPA,PWM,1753
MDT,PGD,1754
PTP,FLL,1756
PHX,YEG,1756
ZCL,LAX,1757
JFK,BNA,1757
ECP,IAH,1758
ORD,YYC,1758
PNS,DEN,1758
TLH,ATL,1759
DFW,PHX,1759
IND,DEN,1760
DTW,AVP,1762
LGA,RDU,1762
BLV,PIE,1763
LAX,SLC,1763
RSW,DTW,1764
OGG,BLI,1764
SLC,PSC,1764
MGA,IAH,1764
GCK,DFW,1765
HTS,CLT,1765
RDU,BOS,1766
LBB,DEN,1766
SLC,BIL,1766
BZN,PDX,1768
DFW,CMI,1769
MZT,MSP,1769
MIA,GEO,1769
ORD,YVR,1770
PSP,YYZ,1770
SMF,HOU,1771
OGG,YEG,1771
PIT,DTW,1771
IND,DEN,1771
HKG,GUM,1773
MEM,LAS,1773
PIT,EWR,1773
MIA,GSP,1774
LGA,ORD,1774
EWR,SJC,1774
DFW,EYW,1775
DEN,RAP,1776
PVD,CLT,1777
DTW,SJD,1777
SAN,BOI,1777
PGD,ABE,1778
LAX,SEA,1778
IAD,ROA,1778
PHL,MUC,1778
ATW,SFB,1779
PHX,SBP,1779
JAX,IAH,1779
MSP,OMA,1779
LAX,FAT,1779
OAK,EWR,1780
JAC,LAX,1780
DTW,MTY,1780
CLE,SRQ,1780
ATL,QRO,1782
MDW,BJX,1782
HSV,IAH,1784
DTW,ROC,1784
ACC,IAD,1785
IAD,DUB,1785
PGD,DSM,1785
DEN,EUG,1786
TPA,SYR,1786
XNA,MSP,1786
YUL,PHX,1787
BUF,CLT,1787
SPI,DFW,1787
CUN,AUS,1788
SYR,TPA,1788
EWN,ATL,1788
IAD,RUH,1788
BOS,MKE,1789
SEA,LAS,1789
ATL,ORD,1789
PHL,RDU,1790
PGD,LCK,1791
EWR,BNA,1791
GRU,LAS,1791
YOW,MCO,1792
IAH,SAL,1792
MEX,MCO,1793
SAL,IAD,1793
GSP,PHL,1793
DFW,SPI,1794
MEX,DEN,1794
DCA,BDL,1795
IAD,ATL,1795
CVG,DCA,1795
BZN,LAX,1796
LGA,GSO,1796
IAH,LAX,1797
AZA,LAS,1799
IND,IAH,1799
PDX,YVR,1799
SPB,SSB,1799
LAS,MEM,1800
CMH,YYZ,1801
GCC,DEN,1801
PLS,FLL,1801
MCO,BMI,1801
BOI,IAH,1802
ORD,AUA,1803
CLT,TPA,1803
KEF,EWR,1804
PDX,BZN,1804
PDX,SJC,1804
GRI,AZA,1805
DUS,RSW,1805
BGM,DTW,1806
AZA,GFK,1807
LBE,RSW,1807
ELP,DEN,1807
MCO,NAS,1807
ATL,BTV,1807
EWR,PIT,1808
SPI,ORD,1808
PHX,YQR,1809
ROC,EWR,1809
MIA,BNA,1809
BUF,DTW,1809
RIC,MSP,1809
YHZ,EWR,1810
IAH,CLE,1810
ORD,SPI,1810
PDX,MSP,1810
ZIH,IAH,1810
LGA,BNA,1811
STL,MIA,1811
DEN,FSD,1811
RSW,STL,1811
LAX,EGE,1811
PWM,LGA,1812
DEN,TUL,1812
DSM,PIE,1813
FLL,FDF,1813
IAH,HSV,1813
ISP,PHL,1813
NAS,MCO,1814
DCA,YUL,1814
IAH,SAT,1815
DFW,SBA,1815
PVD,IAD,1815
PHX,RDU,1816
RSW,SYR,1816
RDM,LAX,1816
MTJ,PHX,1816
DFW,SAL,1816
KOA,SFO,1816
PHX,GDL,1816
ROR,GUM,1816
SRQ,DCA,1817
MCI,CLT,1818
PHL,MEM,1818
PHX,MZT,1818
ORD,SDF,1818
LGA,DAY,1819
GEG,DFW,1819
PHL,CHS,1820
ORD,RIC,1821
IAH,ZIH,1821
SLC,LAX,1821
PHL,ISP,1821
DFW,ORD,1822
GEO,MIA,1822
DCA,CVG,1823
GUA,JFK,1823
IAH,HOB,1824
RSW,DCA,1824
DFW,JAN,1825
HAV,EWR,1825
ICT,DEN,1825
SMF,SEA,1826
YYC,SLC,1826
IAH,ICT,1828
MEM,EWR,1828
PHL,MSN,1829
MEM,PHL,1829
PHL,PBI,1829
SRQ,CLT,1830
BJX,LAX,1831
CAP,MIA,1831
CLT,SRQ,1832
BTM,SLC,1832
ORD,AVP,1832
IAH,GDL,1833
GTF,SEA,1833
DFW,BPT,1834
CLT,MSY,1834
SBN,PIE,1835
DCA,OKC,1835
SLC,HOU,1836
SYR,BOS,1836
YEG,PHX,1837
OKC,PHL,1838
PVD,PBI,1838
STL,IAD,1838
RDU,PHL,1838
ANC,OTZ,1838
LAS,CID,1839
PIE,ABE,1841
IAD,ACC,1842
MKK,HNL,1843
AUS,FLL,1843
BOI,SAN,1843
HDN,MSP,1843
BOS,BDA,1843
FSD,DEN,1843
IAD,STL,1843
RSW,CAK,1844
PUJ,FLL,1844
SEA,IND,1844
MCO,MDT,1844
IND,DEN,1845
BUF,RSW,1845
ORD,YOW,1845
PGD,TYS,1846
CPH,JFK,1846
MCO,HAV,1846
BTV,ATL,1846
MIA,YUL,1846
SYR,FLL,1847
YTZ,IAD,1847
MXP,JFK,1847
MSY,MIA,1848
YOW,LGA,1848
IAH,ECP,1849
LIS,JFK,1850
MLI,DTW,1850
MZT,PHX,1850
LAX,WAW,1850
CTU,SFO,1851
ROC,EWR,1851
MKE,SAN,1851
LAX,SZX,1852
GDL,DEN,1852
SJD,OAK,1853
SFB,USA,1853
MSP,HDN,1853
DAY,IAD,1854
DTW,DCA,1854
IAH,CLL,1855
IND,RSW,1855
ORD,DSM,1855
MCO,YUL,1855
AUS,ABQ,1855
ATL,LAX,1856
SFO,PDX,1856
MCO,YHZ,1856
LAX,IAH,1857
MSP,PDX,1858
ORD,CWA,1858
SJC,MLM,1859
LAS,MTY,1859
PIE,BGR,1859
DFW,CUU,1859
ROA,IAD,1859
DTW,TVC,1859
LRD,IAH,1860
ORD,AVP,1860
FSM,ATL,1860
DEN,MTJ,1860
IAD,JED,1860
HRL,AUS,1861
SFB,CID,1861
DEN,DFW,1861
DTW,IAH,1861
ATL,FSM,1861
IAD,DUB,1861
DFW,AGU,1862
MIA,PTY,1862
GDL,RNO,1862
AUA,ORD,1863
KEF,SFO,1863
LGW,TPA,1865
MDT,ORD,1865
DCA,SRQ,1865
MSP,CVG,1866
TTN,CLT,1866
YVR,PDX,1867
MCI,CUN,1868
DCA,BGR,1869
ORD,BUF,1869
CLT,PVD,1870
CHA,CLT,1870
IAH,ICT,1870
MIA,SAP,1870
MTY,LAS,1871
AUS,MCO,1872
OKC,DEN,1872
CUN,MCI,1872
IAD,JAX,1872
AZO,DTW,1873
AZO,ORD,1873
COU,ORD,1873
GSO,PHL,1874
ORF,IAH,1874
MAR,MIA,1874
IAH,MIA,1875
MEX,SAT,1875
PHL,STL,1876
JFK,YYZ,1876
ORD,RDU,1877
YHZ,MCO,1878
BDL,DCA,1878
BNA,MIA,1879
PVR,LAX,1879
PGD,ALB,1880
LAS,AUS,1880
ATL,GRB,1880
GRR,LGA,1881
LAX,PVR,1881
LCK,PGD,1882
OAK,SJD,1883
HKG,SPN,1883
FSD,ORD,1883
JAC,SFO,1884
DEN,LBB,1884
ORD,ERI,1884
SEA,DUB,1884
SAN,LIH,1884
CVG,LAS,1885
ORD,MHK,1885
YOW,ORD,1885
PHX,DFW,1885
DUB,SEA,1886
SWF,EDI,1887
MAN,IAH,1887
MIA,TYS,1888
MSP,LSE,1888
SLC,SUN,1888
IAD,BUF,1888
JFK,DCA,1889
PHL,BDL,1890
DTW,BGM,1890
HNL,JHM,1890
EWR,IND,1890
BNA,LHR,1890
MYR,BOS,1891
SNA,AUS,1891
YYZ,PSP,1891
MSY,CLT,1892
ORD,CVG,1892
FLL,MHH,1892
TYS,PGD,1893
JHM,HNL,1893
SEA,PHX,1893
CLE,JFK,1895
CID,LAS,1897
SLC,GDL,1897
PUJ,ORD,1897
